# Pali Buddhist Terms for Translation
# Total: 1603 terms
# Format: Pali Term | Usage Count | Sample Context

Paṭhamamittasuttaṃ | 1 uses | Section Title: an7.4/Section 36
Paṭhamamoranivāpasuttaṃ | 1 uses | Section Title: an3.14/Section 144
Paṭhamaniddasasuttaṃ | 1 uses | Section Title: an7.4/Section 42
Paṭhamanidānasuttaṃ | 1 uses | Section Title: an3.11/Section 112
Paṭhamanoceassādasuttaṃ | 1 uses | Section Title: sn.4.1/Section 17
Paṭhamapabbatūpamasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1129
Paṭhamapajjunnadhītusuttaṃ | 1 uses | Section Title: sn.1.1/Section 39
Paṭhamaparihānisuttaṃ | 1 uses | Section Title: an7.3/Section 28
Paṭhamapaṭisambhidāsuttaṃ | 1 uses | Section Title: an7.4/Section 38
Paṭhamapeyyālavaggo | 1 uses | Vagga Title: sn.4.3/Section 280
Paṭhamapiyasuttaṃ | 1 uses | Section Title: an7.1/Section 1
Paṭhamapubbesambodhasuttaṃ | 1 uses | Section Title: sn.4.1/Section 13
Paṭhamapubbārāmasuttaṃ | 1 uses | Section Title: sn.5.4/Section 515
Paṭhamapāpaṇikasuttaṃ | 1 uses | Section Title: an3.2/Section 19
Paṭhamarahogatasuttaṃ | 1 uses | Section Title: sn.5.8/Section 899
Paṭhamarukkhasuttaṃ | 1 uses | Section Title: sn.5.4/Section 537
Paṭhamarūpārāmasuttaṃ | 1 uses | Section Title: sn.4.1/Section 136
Paṭhamasabbupādānapariyādānasuttaṃ | 1 uses | Section Title: sn.4.1/Section 61
Paṭhamasaddhammasammosasuttaṃ | 1 uses | Section Title: an5.16/Section 154
Paṭhamasamayavimuttasuttaṃ | 1 uses | Section Title: an5.15/Section 149
Paṭhamasambahulasuttaṃ | 1 uses | Section Title: sn.4.2/Section 265
Paṭhamasamiddhimārapañhāsuttaṃ | 1 uses | Section Title: sn.4.1/Section 65
Paṭhamasammattaniyāmasuttaṃ | 1 uses | Section Title: an5.16/Section 151
Paṭhamasamuddasuttaṃ | 1 uses | Section Title: sn.4.1/Section 228
Paṭhamasamugghātasappāyasuttaṃ | 1 uses | Section Title: sn.4.1/Section 31
Paṭhamasattakasuttaṃ | 1 uses | Section Title: an7.3/Section 23
Paṭhamasaṃbhejjasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1123
Paṭhamasaṃkhittasuttaṃ | 1 uses | Section Title: sn.5.4/Section 482
Paṭhamasaṅgāmasuttaṃ | 1 uses | Section Title: sn.1.3/Section 125
Paṭhamasekhasuttaṃ | 1 uses | Section Title: an5.9/Section 89
Paṭhamasikkhattayasuttaṃ | 1 uses | Section Title: an3.9/Section 90
Paṭhamasikkhāsuttaṃ | 1 uses | Section Title: an3.9/Section 87
Paṭhamasinerupabbatarājasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1119
Paṭhamasoceyyasuttaṃ | 1 uses | Section Title: an3.12/Section 121
Paṭhamasotāpannasuttaṃ | 1 uses | Section Title: sn.5.4/Section 472
Paṭhamasovacassatāsuttaṃ | 1 uses | Section Title: an7.4/Section 34
Paṭhamasukkāsuttaṃ | 1 uses | Section Title: sn.1.10/Section 243
Paṭhamasāriputtakoṭṭhikasuttaṃ | 1 uses | Section Title: sn.4.10/Section 412
Paṭhamasūriyasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1107
Paṭhamasūriyūpamasuttaṃ | 1 uses | Section Title: sn.5.2/Section 193
Paṭhamauppannasuttaṃ | 1 uses | Section Title: sn.5.2/Section 190
Paṭhamauppādasuttaṃ | 1 uses | Section Title: sn.5.4/Section 529
Paṭhamavacīduccaritasuttaṃ | 1 uses | Section Title: an5.25/Section 243
Paṭhamavasasuttaṃ | 1 uses | Section Title: an7.4/Section 40
Paṭhamavaḍḍhisuttaṃ | 1 uses | Section Title: an5.7/Section 63
Paṭhamavinayadharasobhanasuttaṃ | 1 uses | Section Title: an7.8/Section 79
Paṭhamavinayadharasuttaṃ | 1 uses | Section Title: an7.8/Section 75
Paṭhamavitthārasuttaṃ | 1 uses | Section Title: sn.5.4/Section 485
Paṭhamavuḍḍhapabbajitasuttaṃ | 1 uses | Section Title: an5.6/Section 59
Paṭhamayodhājīvasuttaṃ | 1 uses | Section Title: an5.8/Section 75
Paṭhamaāghātapaṭivinayasuttaṃ | 1 uses | Section Title: an5.17/Section 161
Paṭhamaājānīyasuttaṃ | 1 uses | Section Title: an3.10/Section 97
Paṭhamaākāsasuttaṃ | 1 uses | Section Title: sn.4.2/Section 260
Paṭhamaāmakadhaññapeyyālavaggo | 1 uses | Vagga Title: sn.5.12/Section 1131
Paṭhamaāyusuttaṃ | 1 uses | Section Title: sn.1.4/Section 145
Paṭhamābhinandasuttaṃ | 1 uses | Section Title: sn.4.1/Section 19
Paṭiccasamuppādasuttaṃ | 1 uses | Section Title: sn.2.1/Section 1
Paṭicchannasuttaṃ | 1 uses | Section Title: an3.13/Section 132
Paṭilābhasuttaṃ | 1 uses | Section Title: sn.5.4/Section 481
Paṭipadāsuttaṃ | 1 uses | Section Title: sn.2.1/Section 3
Paṭipannasuttaṃ | 1 uses | Section Title: sn.5.4/Section 488
Paṭisambhidāpattasuttaṃ | 1 uses | Section Title: an5.9/Section 86
Pesalasuttaṃ | 1 uses | Section Title: sn.1.8/Section 211
Pesisuttaṃ | 1 uses | Section Title: sn.2.8/Section 203
Pesuññasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1145
Petteyyasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1137
Pettidevanirayādisuttaṃ | 1 uses | Section Title: sn.5.12/Section 1199
Pettidevapettivisayasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1201
Pettimanussanirayādisuttaṃ | 1 uses | Section Title: sn.5.12/Section 1196
Phaggunapañhāsuttaṃ | 1 uses | Section Title: sn.4.1/Section 83
Pharusavācāsuttaṃ | 1 uses | Section Title: sn.5.12/Section 1146
Phassamūlakasuttaṃ | 1 uses | Section Title: sn.4.2/Section 258
Phassanānattasuttaṃ | 1 uses | Section Title: sn.2.3/Section 86
Phusatisuttaṃ | 1 uses | Section Title: sn.1.1/Section 22
Pihitasuttaṃ | 1 uses | Section Title: sn.1.1/Section 68
Pitusuttaṃ | 1 uses | Section Title: sn.2.4/Section 138
Pitusuttādichakkaṃ | 1 uses | Section Title: sn.2.6/Section 187
Piyaṅkarasuttaṃ | 1 uses | Section Title: sn.1.10/Section 240
Piṅgiyānīsuttaṃ | 1 uses | Section Title: an5.20/Section 195
Piṇḍolabhāradvājasuttaṃ | 1 uses | Section Title: sn.5.4/Section 519
Potthakasuttaṃ | 1 uses | Section Title: an3.10/Section 100
Pubbakoṭṭhakasuttaṃ | 1 uses | Section Title: sn.5.4/Section 514
Pubbaṇhasuttaṃ | 1 uses | Section Title: an3.15/Section 156
Pubbenivāsasuttaṃ | 1 uses | Section Title: sn.5.8/Section 920
Pubbesambodhasuttaṃ | 1 uses | Section Title: sn.2.3/Section 115
Pubbevasambodhasuttaṃ | 1 uses | Section Title: an3.11/Section 104
Puggalappasādasuttaṃ | 1 uses | Section Title: an5.25/Section 250
Punaappamādavaggo | 1 uses | Vagga Title: sn.5.2/Section 324
Punabalakaraṇīyavaggo | 1 uses | Vagga Title: sn.5.2/Section 334
Punabalādisuttaṃ - Soḷasamo. | 1 uses | Section Title: sn.5.2/Section 334
Punabbasusuttaṃ | 1 uses | Section Title: sn.1.10/Section 241
Punabbhavasuttaṃ | 1 uses | Section Title: sn.5.4/Section 491
Punaesanādisuttaṃ - Punaesanāvaggo sattarasamo. | 1 uses | Section Title: sn.5.2/Section 346
Punaesanāvaggo | 1 uses | Vagga Title: sn.5.2/Section 346
Punagaṅgānadīādisuttaṃ - Vaggo cuddasamo | 1 uses | Section Title: sn.5.2/Section 312
Punagaṅgāpeyyālavaggo | 1 uses | Vagga Title: sn.5.2/Section 312
Punakūṭasuttaṃ | 1 uses | Section Title: an5.2/Section 16
Punaoghavaggo | 1 uses | Vagga Title: sn.5.2/Section 357
Punaoghādisuttaṃ - Bojjhaṅgasaṃyutassa punaoghavaggo aṭṭhārasamo | 1 uses | Section Title: sn.5.2/Section 357
Purisagatisuttaṃ | 1 uses | Section Title: an7.6/Section 55
Puthupaññāsuttaṃ | 1 uses | Section Title: sn.5.11/Section 1059
Puttamaṃsūpamasuttaṃ | 1 uses | Section Title: sn.2.1/Section 63
Puññābhisandasuttaṃ | 1 uses | Section Title: an5.5/Section 45
Puḷavakasuttaṃ | 1 uses | Section Title: sn.5.2/Section 239
Puṇṇasuttaṃ | 1 uses | Section Title: sn.4.1/Section 88
Pākatindriyasuttaṃ | 1 uses | Section Title: sn.1.9/Section 233
Pāpabhikkhunīsuttaṃ | 1 uses | Section Title: sn.2.8/Section 219
Pāpabhikkhusuttaṃ | 1 uses | Section Title: sn.2.8/Section 218
Pāpasikkhamānasuttaṃ | 1 uses | Section Title: sn.2.8/Section 220
Pāpasāmaṇerasuttaṃ | 1 uses | Section Title: sn.2.8/Section 221
Pāpasāmaṇerīsuttaṃ | 1 uses | Section Title: sn.2.8/Section 222
Pāraṅgamasuttaṃ | 1 uses | Section Title: sn.5.2/Section 198
Pāricchattakasuttaṃ | 1 uses | Section Title: an7.7/Section 69
Pāsādakampanavaggo | 1 uses | Vagga Title: sn.5.7/Section 823
Pāsāṇasuttaṃ | 1 uses | Section Title: sn.1.4/Section 147
Pātheyyasuttaṃ | 1 uses | Section Title: sn.1.1/Section 79
Pātimokkhasaṃvarasuttaṃ | 1 uses | Section Title: sn.5.3/Section 412
Pātālasuttaṃ | 1 uses | Section Title: sn.4.2/Section 252
Pāṇātipātasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1141
Pāṭaliyasuttaṃ | 1 uses | Section Title: sn.4.8/Section 365
Pītisuttaṃ | 1 uses | Section Title: an5.18/Section 176
Rahogatasuttaṃ | 1 uses | Section Title: sn.4.2/Section 259
Rajanīyasuttaṃ | 1 uses | Section Title: an5.9/Section 81
Rajjasuttaṃ | 1 uses | Section Title: sn.1.4/Section 156
Rajjusuttaṃ | 1 uses | Section Title: sn.2.6/Section 178
Rathasuttaṃ | 1 uses | Section Title: sn.1.1/Section 72
Rathopamasuttaṃ | 1 uses | Section Title: sn.4.1/Section 239
Rohitassasuttaṃ | 1 uses | Section Title: sn.1.2/Section 107
Rukkhamūlikasuttaṃ | 1 uses | Section Title: an5.19/Section 183
Rukkhasuttaṃ | 1 uses | Section Title: sn.5.2/Section 220
Ruṇṇasuttaṃ | 1 uses | Section Title: an3.11/Section 108
Rādhaanattasuttaṃ | 1 uses | Section Title: sn.4.1/Section 78
Rādhaaniccasuttaṃ | 1 uses | Section Title: sn.4.1/Section 76
Rādhadukkhasuttaṃ | 1 uses | Section Title: sn.4.1/Section 77
Rāhulovādasuttaṃ | 1 uses | Section Title: sn.4.1/Section 121
Rājāsuttaṃ | 1 uses | Section Title: an5.18/Section 178
Rāmaṇeyyakasuttaṃ | 1 uses | Section Title: sn.1.11/Section 261
Rāsiyasuttaṃ | 1 uses | Section Title: sn.4.8/Section 364
Rūpasuttaṃ | 1 uses | Section Title: sn.2.7/Section 189
Rūpiyapātisuttaṃ | 1 uses | Section Title: sn.2.6/Section 168
Rūpādisuttanavakaṃ | 1 uses | Section Title: sn.2.7/Section 199
Sabbaaniccavaggo | 1 uses | Vagga Title: sn.4.1/Section 1
Sabbasuttaṃ | 1 uses | Section Title: sn.4.1/Section 23
Sabbatthagāminisuttaṃ | 1 uses | Section Title: sn.5.8/Section 915
Sabbavaggo | 1 uses | Vagga Title: sn.4.1/Section 23
Sabbhisuttaṃ | 1 uses | Section Title: sn.1.1/Section 31
Sabbupādānapariññāsuttaṃ | 1 uses | Section Title: sn.4.1/Section 60
Sabhiyakaccānasuttaṃ | 1 uses | Section Title: sn.4.10/Section 420
Sabrahmakasuttaṃ | 1 uses | Section Title: an3.4/Section 31
Sabyābajjhasuttaṃ | 1 uses | Section Title: an3.1/Section 8
Sacetanasuttaṃ | 1 uses | Section Title: an3.2/Section 15
Saddhammappatirūpakasuttaṃ | 1 uses | Section Title: sn.2.5/Section 156
Saddhammasuttaṃ | 1 uses | Section Title: an7.9/Section 94
Saddhasuttaṃ | 1 uses | Section Title: an5.4/Section 38
Saddhāsuttaṃ | 1 uses | Section Title: sn.1.1/Section 36
Sagāthāsuttaṃ | 1 uses | Section Title: sn.2.3/Section 100
Sagāthāvaggo | 1 uses | Vagga Title: sn.4.2/Section 249
Sahampatibrahmasuttaṃ | 1 uses | Section Title: sn.5.4/Section 527
Sahāyakasuttaṃ | 1 uses | Section Title: sn.2.10/Section 246
Sajjhāyasuttaṃ | 1 uses | Section Title: sn.1.9/Section 230
Sakadāgāmiphalasuttaṃ | 1 uses | Section Title: sn.5.11/Section 1052
Sakkaccasuttaṃ | 1 uses | Section Title: an7.7/Section 70
Sakkapañhasuttaṃ | 1 uses | Section Title: sn.4.1/Section 118
Sakkasuttaṃ | 1 uses | Section Title: sn.4.6/Section 341
Sakkāyadiṭṭhipahānasuttaṃ | 1 uses | Section Title: sn.4.1/Section 166
Sakkāyapañhāsuttaṃ | 1 uses | Section Title: sn.4.4/Section 328
Sakuṇagghisuttaṃ | 1 uses | Section Title: sn.5.3/Section 372
Salaḷāgārasuttaṃ | 1 uses | Section Title: sn.5.8/Section 906
Sallasuttaṃ | 1 uses | Section Title: sn.4.2/Section 254
Samathavipassanāsuttaṃ | 1 uses | Section Title: sn.4.9/Section 367
Samaṇabrāhmaṇavaggo | 1 uses | Vagga Title: sn.2.1/Section 71
Sambarimāyāsuttaṃ | 1 uses | Section Title: sn.1.11/Section 269
Sambhejjaudakasuttaṃ | 1 uses | Section Title: sn.2.2/Section 76
Sambuddhasuttaṃ | 1 uses | Section Title: sn.5.4/Section 498
Samiddhasuttaṃ | 1 uses | Section Title: an3.3/Section 21
Samiddhidukkhapañhāsuttaṃ | 1 uses | Section Title: sn.4.1/Section 67
Samiddhilokapañhāsuttaṃ | 1 uses | Section Title: sn.4.1/Section 68
Samiddhisattapañhāsuttaṃ | 1 uses | Section Title: sn.4.1/Section 66
Sammappadhānasuttaṃ | 1 uses | Section Title: sn.4.9/Section 371
Sammasasuttaṃ | 1 uses | Section Title: sn.2.1/Section 66
Sammukhībhāvasuttaṃ | 1 uses | Section Title: an3.5/Section 41
Sammāsambuddhasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1093
Sampannasuttaṃ | 1 uses | Section Title: sn.5.4/Section 489
Samphappalāpasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1147
Samphassasuttaṃ | 1 uses | Section Title: sn.2.7/Section 191
Samudayasuttaṃ | 1 uses | Section Title: sn.5.3/Section 408
Samuddakasuttaṃ | 1 uses | Section Title: sn.1.11/Section 256
Samuddasuttaṃ | 1 uses | Section Title: sn.2.2/Section 80
Samuddavaggo | 1 uses | Vagga Title: sn.4.1/Section 228
Samugghātasāruppasuttaṃ | 1 uses | Section Title: sn.4.1/Section 30
Samādhiparikkhārasuttaṃ | 1 uses | Section Title: an7.5/Section 45
Samādhivaggo | 1 uses | Vagga Title: sn.5.12/Section 1071
Sanaṅkumārasuttaṃ | 1 uses | Section Title: sn.1.6/Section 182
Sanidānasuttaṃ | 1 uses | Section Title: sn.2.3/Section 96
Santuṭṭhasuttaṃ | 1 uses | Section Title: sn.2.5/Section 144
Sappasuttaṃ | 1 uses | Section Title: sn.1.4/Section 142
Sappaññavaggo | 1 uses | Vagga Title: sn.5.11/Section 1047
Sappurisadānasuttaṃ | 1 uses | Section Title: an5.15/Section 148
Sappurisasuttaṃ | 1 uses | Section Title: an5.5/Section 42
Sarabhasuttaṃ | 1 uses | Section Title: an3.7/Section 65
Saradasuttaṃ | 1 uses | Section Title: an3.10/Section 95
Sarasuttaṃ | 1 uses | Section Title: sn.1.1/Section 27
Sasīsakasuttaṃ | 1 uses | Section Title: sn.2.8/Section 212
Satipaṭṭhānasuttaṃ | 1 uses | Section Title: sn.4.9/Section 370
Sattadhammasuttaṃ | 1 uses | Section Title: an7.6/Section 60
Sattadhātusuttaṃ | 1 uses | Section Title: sn.2.3/Section 95
Sattajaṭilasuttaṃ | 1 uses | Section Title: sn.1.3/Section 122
Sattakammapathasuttaṃ | 1 uses | Section Title: sn.2.3/Section 110
Sattasūriyasuttaṃ | 1 uses | Section Title: an7.7/Section 66
Sattavassānubandhasuttaṃ | 1 uses | Section Title: sn.1.4/Section 160
Sattaviññāṇaṭṭhitisuttaṃ | 1 uses | Section Title: an7.5/Section 44
Satthusuttaṃ | 1 uses | Section Title: sn.2.1/Section 73
Satthusāsanasuttaṃ | 1 uses | Section Title: an7.8/Section 83
Satthāravandanāsuttaṃ | 1 uses | Section Title: sn.1.11/Section 265
Sattisatasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1105
Sattivaggo | 1 uses | Vagga Title: sn.1.1/Section 21
Satullapakāyikavaggo | 1 uses | Vagga Title: sn.1.1/Section 31
Savitakkasavicārasuttaṃ | 1 uses | Section Title: sn.4.9/Section 368
Sañcetanāsuttaṃ | 1 uses | Section Title: sn.2.7/Section 194
Saññānānattasuttaṃ | 1 uses | Section Title: sn.2.3/Section 91
Saḷavaggo | 1 uses | Vagga Title: sn.4.1/Section 94
Saṃkhittabalasuttaṃ | 1 uses | Section Title: an7.1/Section 3
Saṃkhittadhammasuttaṃ | 1 uses | Section Title: sn.4.1/Section 86
Saṃkhittadhanasuttaṃ | 1 uses | Section Title: an7.1/Section 5
Saṃkhittasuttaṃ | 1 uses | Section Title: an5.2/Section 13
Saṃvarasuttaṃ | 1 uses | Section Title: sn.4.1/Section 98
Saṃyogasuttaṃ | 1 uses | Section Title: an7.5/Section 51
Saṃyojanapahānasuttaṃ | 1 uses | Section Title: sn.4.1/Section 54
Saṃyojanasamugghātasuttaṃ | 1 uses | Section Title: sn.4.1/Section 55
Saṃyojaniyadhammasuttaṃ | 1 uses | Section Title: sn.4.1/Section 122
Saṃyojaniyasuttaṃ | 1 uses | Section Title: sn.4.1/Section 109
Saṅghavandanāsuttaṃ | 1 uses | Section Title: sn.1.11/Section 266
Saṅkavāsuttaṃ | 1 uses | Section Title: an3.9/Section 92
Saṅkhadhamasuttaṃ | 1 uses | Section Title: sn.4.8/Section 360
Saṅkhatalakkhaṇasuttaṃ | 1 uses | Section Title: an3.5/Section 47
Saṅkhārasuttaṃ | 1 uses | Section Title: an3.3/Section 23
Saṅkāsanasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1089
Saṇamānasuttaṃ | 1 uses | Section Title: sn.1.1/Section 15
Saṭṭhipeyyālavaggo | 1 uses | Vagga Title: sn.4.1/Section 168
Sedakasuttaṃ | 1 uses | Section Title: sn.5.3/Section 385
Sekhasuttaṃ | 1 uses | Section Title: sn.5.4/Section 523
Sekkhasuttaṃ | 1 uses | Section Title: an3.9/Section 86
Selāsuttaṃ | 1 uses | Section Title: sn.1.5/Section 170
Senāsanapaññāpakasuttāditerasakaṃ | 1 uses | Section Title: an5.27/Section 273
Serīsuttaṃ | 1 uses | Section Title: sn.1.2/Section 104
Sevitabbasuttaṃ | 1 uses | Section Title: an3.3/Section 26
Seyyohamasmisuttaṃ | 1 uses | Section Title: sn.4.1/Section 108
Sikhīsuttaṃ | 1 uses | Section Title: sn.2.1/Section 5
Sikkhāsuttādipeyyālaekādasakaṃ | 1 uses | Section Title: sn.2.1/Section 73
Sirivaḍḍhasuttaṃ | 1 uses | Section Title: sn.5.3/Section 395
Sivasuttaṃ | 1 uses | Section Title: sn.1.2/Section 102
Sivathikasuttaṃ | 1 uses | Section Title: an5.25/Section 249
Sobhanasuttaṃ | 1 uses | Section Title: an5.24/Section 233
Somāsuttaṃ | 1 uses | Section Title: sn.1.5/Section 163
Sosānikasuttaṃ | 1 uses | Section Title: an5.19/Section 184
Sottiyasuttaṃ | 1 uses | Section Title: an7.9/Section 88
Sotāpattiphalasuttaṃ | 1 uses | Section Title: sn.5.11/Section 1051
Subhasuttaṃ | 1 uses | Section Title: sn.1.4/Section 139
Subhāsitajayasuttaṃ | 1 uses | Section Title: sn.1.11/Section 251
Subhāsitasuttaṃ | 1 uses | Section Title: sn.1.8/Section 213
Subrahmasuttaṃ | 1 uses | Section Title: sn.1.2/Section 98
Sudattasuttaṃ | 1 uses | Section Title: sn.1.10/Section 242
Suddhasuttaṃ | 1 uses | Section Title: sn.5.3/Section 390
Suddhikavaggo | 1 uses | Vagga Title: sn.5.4/Section 471
Sujātasuttaṃ | 1 uses | Section Title: sn.2.10/Section 239
Sukhasuttaṃ | 1 uses | Section Title: sn.4.2/Section 250
Sukhindriyavaggo | 1 uses | Vagga Title: sn.5.4/Section 501
Sukhitasuttaṃ | 1 uses | Section Title: sn.2.4/Section 135
Sukhumālasuttaṃ | 1 uses | Section Title: an3.4/Section 39
Sukkadhammasuttaṃ | 1 uses | Section Title: sn.2.6/Section 183
Sumanasuttaṃ | 1 uses | Section Title: an5.4/Section 31
Sundarikasuttaṃ | 1 uses | Section Title: sn.1.7/Section 195
Sunettasuttaṃ | 1 uses | Section Title: an7.7/Section 73
Supatisuttaṃ | 1 uses | Section Title: sn.1.4/Section 143
Surāmerayasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1134
Susammuṭṭhasuttaṃ | 1 uses | Section Title: sn.1.1/Section 8
Susīlasuttaṃ | 1 uses | Section Title: sn.4.3/Section 299
Susīmasuttaṃ | 1 uses | Section Title: sn.1.11/Section 248
Sutanusuttaṃ | 1 uses | Section Title: sn.5.8/Section 901
Suvaṇṇanikkhasuttādiaṭṭhakaṃ | 1 uses | Section Title: sn.2.6/Section 169
Suvaṇṇapātisuttaṃ | 1 uses | Section Title: sn.2.6/Section 167
Suvīrasuttaṃ | 1 uses | Section Title: sn.1.11/Section 247
Suññatalokasuttaṃ | 1 uses | Section Title: sn.4.1/Section 85
Suññatasamādhisuttaṃ | 1 uses | Section Title: sn.4.9/Section 369
Sādhusuttaṃ | 1 uses | Section Title: sn.1.1/Section 33
Sākacchavaggo | 1 uses | Vagga Title: sn.5.2/Section 232
Sāketasuttaṃ | 1 uses | Section Title: sn.5.4/Section 513
Sāmaññasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1138
Sāmaṇerasuttaṃ | 1 uses | Section Title: an5.26/Section 253
Sāmaṇḍakasuttaṃ | 1 uses | Section Title: sn.4.5/Section 330
Sānusuttaṃ | 1 uses | Section Title: sn.1.10/Section 239
Sārasuttaṃ | 1 uses | Section Title: sn.5.4/Section 525
Sāraṇīyasuttaṃ | 1 uses | Section Title: an3.2/Section 12
Sāriputtasaddhivihārikasuttaṃ | 1 uses | Section Title: sn.4.1/Section 120
Sāsapasuttaṃ | 1 uses | Section Title: sn.2.4/Section 129
Sāvakasuttaṃ | 1 uses | Section Title: sn.2.4/Section 130
Sāḷhasuttaṃ | 1 uses | Section Title: an3.7/Section 67
Sīghapaññāsuttaṃ | 1 uses | Section Title: sn.5.11/Section 1065
Sīlabbatasuttaṃ | 1 uses | Section Title: an3.8/Section 79
Sīlaṭṭhitivaggo | 1 uses | Vagga Title: sn.5.3/Section 387
Sīsapāvanasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1101
Sīsapāvanavaggo | 1 uses | Vagga Title: sn.5.12/Section 1101
Sīsupacālāsuttaṃ | 1 uses | Section Title: sn.1.5/Section 169
Sīvakasuttaṃ | 1 uses | Section Title: sn.4.2/Section 269
Sūdasuttaṃ | 1 uses | Section Title: sn.5.3/Section 374
Sūkarakhatasuttaṃ | 1 uses | Section Title: sn.5.4/Section 528
Sūkarakhatavaggo | 1 uses | Vagga Title: sn.5.4/Section 521
Sūriyasuttaṃ | 1 uses | Section Title: sn.1.2/Section 91
Tapokammasuttaṃ | 1 uses | Section Title: sn.1.4/Section 137
Taruṇarukkhasuttaṃ | 1 uses | Section Title: sn.2.1/Section 57
Tathāgatādisuttadasakaṃ | 1 uses | Section Title: sn.5.3/Section 429
Tathāgatādisuttaṃ | 1 uses | Section Title: sn.5.2/Section 270
Tathāgatādisuttaṃ - Pannarasamo. | 1 uses | Section Title: sn.5.2/Section 324
Tatiyaabhisandasuttaṃ | 1 uses | Section Title: sn.5.11/Section 1039
Tatiyaanāgatabhayasuttaṃ | 1 uses | Section Title: an5.8/Section 79
Tatiyaavaṇṇārahasuttaṃ | 1 uses | Section Title: an5.24/Section 238
Tatiyacetanāsuttaṃ | 1 uses | Section Title: sn.2.1/Section 40
Tatiyachaphassāyatanasuttaṃ | 1 uses | Section Title: sn.4.1/Section 73
Tatiyagilānasuttaṃ | 1 uses | Section Title: sn.5.2/Section 197
Tatiyahitasuttaṃ | 1 uses | Section Title: an5.2/Section 19
Tatiyajanasuttaṃ | 1 uses | Section Title: sn.1.1/Section 57
Tatiyajhānapañhāsuttaṃ | 1 uses | Section Title: sn.4.6/Section 334
Tatiyakaṇḍakīsuttaṃ | 1 uses | Section Title: sn.5.8/Section 904
Tatiyakhatasuttaṃ | 1 uses | Section Title: an3.15/Section 153
Tatiyamoranivāpasuttaṃ | 1 uses | Section Title: an3.14/Section 146
Tatiyaovādasuttaṃ | 1 uses | Section Title: sn.2.5/Section 151
Tatiyapabbatasuttaṃ | 1 uses | Section Title: sn.2.2/Section 84
Tatiyapubbārāmasuttaṃ | 1 uses | Section Title: sn.5.4/Section 517
Tatiyarukkhasuttaṃ | 1 uses | Section Title: sn.5.4/Section 539
Tatiyasaddhammasammosasuttaṃ | 1 uses | Section Title: an5.16/Section 156
Tatiyasammattaniyāmasuttaṃ | 1 uses | Section Title: an5.16/Section 153
Tatiyasattakasuttaṃ | 1 uses | Section Title: an7.3/Section 25
Tatiyasaṃkhittasuttaṃ | 1 uses | Section Title: sn.5.4/Section 484
Tatiyasikkhāsuttaṃ | 1 uses | Section Title: an3.9/Section 89
Tatiyasāriputtakoṭṭhikasuttaṃ | 1 uses | Section Title: sn.4.10/Section 414
Tatiyavibhaṅgasuttaṃ | 1 uses | Section Title: sn.5.4/Section 508
Tatiyavinayadharasobhanasuttaṃ | 1 uses | Section Title: an7.8/Section 81
Tatiyavinayadharasuttaṃ | 1 uses | Section Title: an7.8/Section 77
Tatiyavitthārasuttaṃ | 1 uses | Section Title: sn.5.4/Section 487
Tatiyaājānīyasuttaṃ | 1 uses | Section Title: an3.10/Section 99
Tatiyaāmakadhaññapeyyālavaggo | 1 uses | Vagga Title: sn.5.12/Section 1151
Taṇhānirodhasuttaṃ | 1 uses | Section Title: sn.5.2/Section 208
Taṇhāpañhāsuttaṃ | 1 uses | Section Title: sn.4.4/Section 323
Theranāmakasuttaṃ | 1 uses | Section Title: sn.2.10/Section 244
Therasuttaṃ | 1 uses | Section Title: an5.9/Section 88
Tikaṇḍakīsuttaṃ | 1 uses | Section Title: an5.15/Section 144
Tikaṇṇasuttaṃ | 1 uses | Section Title: an3.6/Section 59
Tikkhapaññāsuttaṃ | 1 uses | Section Title: sn.5.11/Section 1069
Timbarukasuttaṃ | 1 uses | Section Title: sn.2.1/Section 18
Tiracchānadevanirayādisuttaṃ | 1 uses | Section Title: sn.5.12/Section 1193
Tiracchānakathāsuttaṃ | 1 uses | Section Title: sn.5.12/Section 1080
Tiracchānamanussanirayādisuttaṃ | 1 uses | Section Title: sn.5.12/Section 1190
Tissabrahmāsuttaṃ | 1 uses | Section Title: an7.6/Section 56
Tissasuttaṃ | 1 uses | Section Title: sn.2.10/Section 243
Titthāyatanādisuttaṃ | 1 uses | Section Title: an3.7/Section 62
Tiṃsamattasuttaṃ | 1 uses | Section Title: sn.2.4/Section 136
Tiṇakaṭṭhasuttaṃ | 1 uses | Section Title: sn.2.4/Section 124
Tiṭhānasuttaṃ | 1 uses | Section Title: an3.5/Section 42
